house_id,sqft,bedrooms,bathrooms,lot_size_sqft,year_built,garage_spaces,neighborhood_score,distance_to_cbd_mi,listing_agent_id,photo_count,days_since_repaint,lucky_number,price
H00956,2563.0,3.0,2.0,11545.803229608418,1954.0,2.0,,3.36,1043,30,,89,430500.0
H00957,3709.0,4.0,5.0,14294.591733945084,2018.0,2.0,7.6,7.13,1032,8,2640.0,70,586400.0
H00958,5360.0,5.0,4.0,20163.14967464347,1964.0,0.0,5.8,1.25,1001,9,1410.0,44,716900.0
H00959,2617.0,3.0,3.0,8362.242168321332,1987.0,2.0,3.1,13.52,1015,3,1637.0,52,337600.0
H00960,1351.0,5.0,5.0,4972.479053093513,1963.0,3.0,7.7,6.83,1028,3,1600.0,51,401800.0
H00961,2603.0,2.0,3.0,12214.881336094119,1977.0,1.0,9.6,0.51,1040,4,576.0,15,501800.0
H00962,4716.0,3.0,2.0,7460.634682988548,1968.0,1.0,8.5,0.5,1022,29,840.0,95,682100.0
H00963,1666.0,6.0,5.0,3998.241756348034,1999.0,2.0,2.9,2.74,1042,36,,91,344500.0
H00964,5250.0,6.0,5.0,7745.4767232376435,1946.0,1.0,3.8,3.17,1039,18,21.0,24,648300.0
H00965,3482.0,6.0,5.0,16679.68411309474,2010.0,2.0,,7.15,1014,35,1829.0,12,576600.0
H00966,3547.0,2.0,2.0,10257.955110019351,2015.0,2.0,3.6,1.34,1010,29,1739.0,17,510900.0
H00967,2153.0,6.0,5.0,8108.863252390167,1987.0,0.0,6.6,6.32,1045,32,1203.0,63,441700.0
H00968,5110.0,6.0,5.0,22464.869412544915,1985.0,2.0,7.2,5.95,1029,30,643.0,3,773800.0
H00969,776.0,6.0,5.0,3853.461531527949,1998.0,2.0,3.9,5.07,1042,10,3539.0,11,219000.0
H00970,2063.0,1.0,2.0,,1956.0,1.0,7.9,21.23,1046,22,2476.0,65,234600.0
H00971,2650.0,5.0,4.0,11231.091939582562,2002.0,2.0,7.6,6.3,1021,22,1732.0,15,495900.0
H00972,2938.0,6.0,5.0,13433.144203957778,1958.0,1.0,5.5,0.5,1003,26,2637.0,7,448000.0
H00973,2923.0,5.0,5.0,,1996.0,1.0,6.2,7.48,1045,32,1358.0,3,517400.0
H00974,1324.0,2.0,3.0,5382.780426405657,1965.0,2.0,,0.92,1029,7,786.0,70,259700.0
H00975,1705.0,5.0,5.0,4344.26535603245,2002.0,1.0,5.9,3.36,1006,27,2457.0,36,355900.0
H00976,1066.0,1.0,1.0,3906.535882888426,2006.0,2.0,6.5,4.02,1026,33,2812.0,29,227200.0
H00977,3405.0,3.0,3.0,,1957.0,0.0,6.8,3.84,1002,7,2374.0,64,514900.0
H00978,2319.0,4.0,5.0,,1991.0,2.0,7.2,1.95,1015,18,2067.0,17,435000.0
H00979,3372.0,3.0,3.0,5779.072444174275,1981.0,0.0,6.9,11.35,1018,36,8.0,52,429500.0
H00980,3489.0,5.0,5.0,5737.309805743341,1964.0,2.0,6.0,6.97,1023,3,2328.0,48,509600.0
H00981,4039.0,2.0,3.0,6432.619884681471,1989.0,2.0,7.0,4.59,1028,8,2257.0,67,578000.0
H00982,3280.0,4.0,5.0,11885.415060237377,2023.0,2.0,8.3,16.71,1042,32,1505.0,62,566800.0
H00983,3774.0,4.0,5.0,9568.453302091057,1940.0,3.0,6.3,6.12,1018,9,889.0,67,601000.0
H00984,3477.0,4.0,5.0,7034.690965638911,2020.0,2.0,7.1,5.93,1037,28,3573.0,22,601600.0
H00985,3796.0,2.0,1.0,14535.504085264109,2011.0,2.0,6.2,3.17,1047,36,1369.0,14,554700.0
H00986,3621.0,2.0,3.0,13796.112655033428,1984.0,2.0,5.3,6.65,1037,21,992.0,53,541700.0
H00987,2149.0,2.0,3.0,6981.756109045714,1991.0,3.0,7.4,2.98,1013,20,2578.0,6,410100.0
H00988,1806.0,3.0,2.0,8583.628505586961,1971.0,2.0,5.5,8.48,1034,18,1759.0,45,268400.0
H00989,4458.0,4.0,5.0,,1950.0,2.0,7.2,3.7,1014,16,2034.0,62,642200.0
H00990,2279.0,3.0,2.0,9973.540503786331,1988.0,1.0,6.6,4.93,1024,17,2366.0,82,370300.0
H00991,3290.0,3.0,3.0,4887.392877968318,2008.0,2.0,6.0,11.4,1032,23,1345.0,65,455800.0
H00992,1565.0,2.0,3.0,6277.775516246986,1959.0,2.0,5.9,0.5,1015,36,555.0,99,297200.0
H00993,2713.0,2.0,1.0,13445.8997681589,2000.0,1.0,5.6,1.93,1001,39,611.0,56,410600.0
H00994,3195.0,4.0,4.0,,2002.0,1.0,3.5,7.69,1042,35,3429.0,45,477600.0
H00995,3667.0,5.0,5.0,12477.795997697953,2003.0,3.0,7.2,1.21,1036,7,1845.0,25,687900.0
H00996,3179.0,2.0,2.0,11386.259410284965,1968.0,1.0,6.9,6.01,1007,14,1522.0,67,420200.0
H00997,2367.0,6.0,5.0,6018.098181365562,1972.0,1.0,8.0,10.69,1019,31,1165.0,81,409000.0
H00998,5312.0,4.0,3.0,20090.216821670783,1974.0,1.0,5.5,1.72,1013,23,2633.0,32,695200.0
H00999,3112.0,2.0,3.0,12844.787643349102,2011.0,1.0,9.9,1.27,1048,15,3332.0,8,586900.0
H01000,4560.0,3.0,4.0,22769.30312081017,2015.0,2.0,,7.67,1047,14,2806.0,2,667600.0
H01001,4209.0,1.0,2.0,12927.350387088323,1974.0,3.0,4.9,2.9,1034,7,1950.0,63,549100.0
H01002,3335.0,1.0,1.0,4778.906425546834,2021.0,3.0,4.7,0.5,1022,15,1735.0,66,495200.0
H01003,4943.0,3.0,4.0,17123.83823176039,1987.0,2.0,3.4,2.88,1003,18,3160.0,12,678000.0
H01004,1228.0,3.0,3.0,2029.0142934767914,1972.0,2.0,9.3,2.63,1013,18,3125.0,3,343200.0
H01005,5113.0,5.0,5.0,10891.237937269083,1940.0,1.0,9.0,7.91,1005,23,1424.0,65,701400.0
H01006,4766.0,1.0,1.0,11673.667217675946,1991.0,2.0,7.6,21.51,1039,13,3519.0,40,578800.0
H01007,3067.0,6.0,5.0,12200.260759595465,1994.0,1.0,4.9,4.28,1005,10,3020.0,42,501200.0
H01008,4193.0,2.0,2.0,7960.288361005701,2021.0,1.0,9.8,4.69,1034,35,3088.0,26,627300.0
H01009,3149.0,1.0,1.0,5762.232912504959,2000.0,3.0,5.9,3.21,1047,17,206.0,72,450000.0
H01010,1916.0,5.0,4.0,2626.575656785463,1942.0,2.0,6.0,1.93,1016,12,,74,390300.0
H01011,4519.0,5.0,5.0,20418.25083505611,1987.0,1.0,9.1,19.21,1034,26,1088.0,6,680300.0
H01012,1805.0,4.0,3.0,6922.753705658219,2002.0,2.0,7.7,2.43,1044,23,2778.0,9,434000.0
H01013,2140.0,1.0,1.0,2892.8446584025387,1981.0,2.0,10.0,21.12,1021,24,285.0,55,369400.0
H01014,3144.0,1.0,1.0,4110.813833919682,1976.0,1.0,6.9,3.29,1022,11,302.0,60,444500.0
H01015,4703.0,3.0,3.0,15627.891822024316,2008.0,1.0,5.8,40.0,1010,29,115.0,15,492400.0
H01016,2481.0,3.0,3.0,5640.877828450854,1991.0,1.0,5.4,2.83,1021,10,700.0,16,423000.0
H01017,3021.0,6.0,5.0,10475.499157688457,1997.0,2.0,3.2,1.5,1043,33,3353.0,68,506200.0
H01018,804.0,2.0,1.0,2292.6026775404853,1978.0,1.0,6.0,31.59,1033,18,2632.0,46,150000.0
H01019,1167.0,2.0,1.0,5494.921888821054,1963.0,2.0,8.6,10.59,1010,18,2616.0,12,275000.0
H01020,874.0,6.0,5.0,2004.671300489695,1983.0,1.0,7.6,11.3,1026,17,1067.0,61,300600.0
H01021,953.0,1.0,2.0,3603.057037264609,2020.0,3.0,6.5,27.03,1035,18,2281.0,8,192500.0
H01022,4855.0,1.0,1.0,6823.247995051535,1990.0,2.0,4.7,7.75,1004,27,2843.0,23,565800.0
H01023,4725.0,3.0,3.0,22832.475891362155,1999.0,2.0,6.9,2.46,1038,21,1943.0,71,702800.0
H01024,4627.0,3.0,3.0,22796.66625524539,1950.0,1.0,8.3,4.92,1010,7,3124.0,23,683000.0
H01025,872.0,4.0,5.0,3495.397690708784,2022.0,2.0,7.3,1.29,1015,23,2078.0,7,353600.0
H01026,980.0,6.0,5.0,2908.4512441027464,1960.0,2.0,6.8,7.47,1021,12,1184.0,96,329200.0
H01027,1974.0,6.0,5.0,4019.0147870816522,2021.0,1.0,5.1,4.55,1025,7,2331.0,23,402400.0
H01028,3369.0,2.0,3.0,14444.796691122494,1977.0,1.0,8.1,1.06,1045,34,3442.0,51,536900.0
H01029,2237.0,6.0,5.0,8943.851638207978,2017.0,1.0,1.0,4.65,1011,14,3017.0,82,350100.0
H01030,2989.0,4.0,3.0,6107.798372141172,2014.0,1.0,7.2,2.15,1013,25,1819.0,99,468200.0
H01031,1447.0,1.0,2.0,4217.452416453141,2003.0,1.0,10.0,12.15,1019,9,2178.0,81,359500.0
H01032,4180.0,6.0,5.0,12367.098328281814,2016.0,1.0,3.8,4.76,1043,15,,34,589000.0
H01033,2138.0,1.0,1.0,9279.689872198278,1991.0,1.0,6.1,9.09,1048,17,,85,347100.0
H01034,926.0,4.0,3.0,3517.5126752347483,2011.0,2.0,6.5,7.37,1023,7,,2,284500.0
H01035,4239.0,5.0,5.0,15447.071424851916,1954.0,0.0,5.7,1.98,1034,39,1025.0,33,616300.0
H01036,5023.0,2.0,1.0,18431.11594543432,1945.0,1.0,8.4,17.16,1045,14,3306.0,20,615600.0
H01037,671.0,2.0,2.0,1494.8446084094446,1985.0,2.0,7.4,1.33,1042,24,3565.0,53,226900.0
H01038,2739.0,3.0,4.0,7155.645134557755,2008.0,1.0,6.8,2.8,1034,23,258.0,89,447700.0
H01039,4653.0,6.0,5.0,6390.973133720576,2004.0,1.0,7.9,0.5,1027,18,116.0,77,757600.0
H01040,4060.0,2.0,3.0,17012.927843309444,1984.0,1.0,6.5,8.21,1049,24,420.0,99,570700.0
H01041,4797.0,4.0,3.0,13649.351265044468,1983.0,0.0,,1.24,1012,23,1411.0,14,747300.0
H01042,2634.0,3.0,3.0,7547.215363760941,1991.0,2.0,6.8,11.12,1018,5,583.0,75,458900.0
H01043,2424.0,1.0,1.0,5168.825627556623,2012.0,0.0,6.9,3.46,1035,27,3219.0,72,359900.0
H01044,4074.0,5.0,5.0,8130.98562972971,2010.0,1.0,3.4,3.12,1002,7,3336.0,46,578700.0
H01045,1352.0,5.0,5.0,4642.393945353844,1949.0,3.0,,0.57,1025,19,658.0,10,347700.0
H01046,1773.0,4.0,3.0,3694.4026846332445,1990.0,3.0,8.6,15.8,1042,16,,11,338200.0
H01047,3544.0,2.0,2.0,5117.513445802422,1971.0,1.0,4.1,29.45,1009,19,515.0,91,331900.0
H01048,3875.0,1.0,1.0,15951.546700318726,2007.0,1.0,2.6,2.82,1040,5,2873.0,30,492700.0
H01049,1186.0,3.0,3.0,3119.8724469826097,1982.0,2.0,6.6,3.22,1021,28,1333.0,64,284500.0
H01050,3090.0,4.0,4.0,8172.7262261456335,2023.0,2.0,9.0,7.28,1043,18,,94,552300.0
H01051,2388.0,4.0,3.0,6779.554613786896,1976.0,2.0,6.6,5.7,1032,5,1562.0,49,412900.0
H01052,3058.0,2.0,2.0,13140.74686593141,1997.0,1.0,5.9,21.04,1008,3,3003.0,21,446300.0
H01053,5296.0,4.0,4.0,12811.97836340963,1949.0,1.0,3.2,6.99,1037,22,3406.0,48,582800.0
H01054,975.0,2.0,3.0,3978.5241627102823,2018.0,1.0,7.3,26.35,1003,27,442.0,23,207100.0
H01055,5477.0,5.0,5.0,26126.770953208317,1952.0,2.0,7.7,16.06,1012,23,3051.0,18,760700.0
H01056,2802.0,5.0,5.0,10399.060202928893,1971.0,2.0,3.3,4.45,1044,29,1070.0,81,426500.0
H01057,4383.0,4.0,3.0,12449.421079435815,2010.0,1.0,8.5,4.35,1043,30,1693.0,35,658400.0
H01058,2679.0,1.0,2.0,10827.448939577676,2021.0,2.0,7.9,11.3,1003,35,397.0,68,461200.0
H01059,2123.0,6.0,5.0,6241.641240732327,1980.0,1.0,,13.69,1019,39,3551.0,72,437800.0
H01060,4375.0,1.0,1.0,12139.853382172842,1980.0,2.0,,6.22,1005,35,2884.0,55,596600.0
H01061,3969.0,6.0,5.0,12685.225729635922,1944.0,3.0,7.7,0.5,1014,32,2344.0,54,692000.0
H01062,1305.0,1.0,2.0,3141.5850583192873,2022.0,2.0,7.4,8.98,1048,18,2653.0,18,323400.0
H01063,4056.0,4.0,3.0,6473.987733480402,1941.0,0.0,8.1,13.84,1010,21,3188.0,53,542100.0
H01064,4290.0,1.0,1.0,11910.917394087544,1942.0,2.0,3.2,1.24,1032,25,523.0,75,491300.0
H01065,2500.0,1.0,2.0,4176.640370728368,1979.0,1.0,3.8,12.82,1040,9,898.0,20,304000.0
H01066,5135.0,5.0,5.0,14170.944473487429,1940.0,2.0,5.2,3.64,1044,28,136.0,23,709900.0
H01067,3740.0,5.0,4.0,12403.142045885554,1953.0,1.0,6.3,2.97,1018,24,1784.0,69,541100.0
H01068,2234.0,1.0,1.0,10581.793359490975,1992.0,2.0,7.2,6.44,1035,22,1803.0,98,342600.0
H01069,652.0,6.0,5.0,872.1444473978441,1999.0,1.0,7.1,11.41,1024,33,108.0,39,206600.0
H01070,3907.0,2.0,1.0,13914.944377971764,1965.0,1.0,8.5,3.99,1006,28,2414.0,83,565200.0
H01071,1624.0,2.0,3.0,4773.575383854956,2006.0,1.0,8.6,4.53,1011,37,32.0,19,370700.0
H01072,4306.0,2.0,3.0,5498.728788578688,1991.0,0.0,4.9,7.29,1037,39,2893.0,57,490600.0
H01073,3172.0,3.0,4.0,6814.353893494958,1959.0,1.0,6.9,25.64,1034,33,2574.0,94,424100.0
H01074,2886.0,2.0,1.0,4762.604065524637,1999.0,2.0,5.0,2.77,1026,14,2975.0,44,416700.0
H01075,1402.0,3.0,2.0,2837.3924907988444,1989.0,1.0,6.2,1.73,1039,9,431.0,51,325600.0
H01076,4086.0,2.0,2.0,9166.397256168982,2008.0,1.0,7.1,7.12,1034,14,3176.0,16,571300.0
H01077,1412.0,1.0,1.0,3847.649273126712,1952.0,1.0,1.0,4.72,1017,29,1999.0,53,117100.0
H01078,2646.0,3.0,3.0,8494.585293652093,1959.0,0.0,10.0,3.57,1015,34,3151.0,58,481500.0
H01079,4697.0,5.0,5.0,5654.070005594495,1965.0,2.0,7.5,11.36,1047,35,2540.0,98,670000.0
H01080,5109.0,5.0,5.0,9273.3641411185,1968.0,3.0,5.4,7.66,1048,28,2395.0,20,683000.0
H01081,5446.0,3.0,2.0,8471.537636897008,2014.0,0.0,10.0,1.49,1002,28,117.0,37,723800.0
H01082,5294.0,2.0,3.0,17410.689707648467,2001.0,2.0,5.9,30.03,1039,38,2525.0,65,614200.0
H01083,3324.0,5.0,4.0,8145.410503012519,1985.0,2.0,6.7,12.14,1007,28,1637.0,94,485700.0
H01084,1582.0,5.0,5.0,5195.1478299463115,1985.0,3.0,5.6,1.01,1043,8,,24,416200.0
H01085,4711.0,5.0,4.0,9624.236390870647,2014.0,1.0,9.5,12.0,1029,21,2497.0,69,687200.0
H01086,4527.0,6.0,5.0,5849.207886627087,1977.0,1.0,6.3,18.44,1034,16,271.0,88,629900.0
H01087,5452.0,5.0,5.0,26045.26291375646,1958.0,2.0,6.8,11.25,1035,26,3247.0,63,717400.0
H01088,3789.0,6.0,5.0,6106.241990503373,1951.0,2.0,8.7,5.84,1030,26,229.0,43,616400.0
H01089,1293.0,3.0,4.0,2174.9077722350994,1967.0,2.0,7.6,2.44,1013,13,,24,365600.0
H01090,3064.0,3.0,2.0,5383.074010422868,1994.0,2.0,6.4,18.58,1040,14,791.0,29,388900.0
H01091,2796.0,2.0,2.0,13781.066812123723,1979.0,1.0,8.5,11.86,1028,6,3555.0,6,441000.0
H01092,4730.0,2.0,2.0,16777.82515681551,1975.0,2.0,10.0,16.9,1027,13,559.0,16,647500.0
H01093,2523.0,5.0,5.0,8878.693882965496,1980.0,2.0,7.1,4.27,1016,33,3082.0,44,467900.0
H01094,2210.0,5.0,5.0,10938.291496352613,2021.0,1.0,6.7,1.03,1001,27,810.0,14,478900.0
H01095,992.0,5.0,5.0,1523.7787846577387,2023.0,2.0,6.8,3.08,1028,37,2374.0,2,306000.0
H01096,4693.0,2.0,1.0,,1953.0,1.0,8.9,11.49,1017,37,329.0,69,633800.0
H01097,4301.0,3.0,3.0,8495.550064649933,1949.0,2.0,5.4,5.52,1033,34,1430.0,8,574600.0
H01098,802.0,2.0,1.0,2861.272714255659,1960.0,2.0,,4.43,1018,9,2274.0,14,195700.0
H01099,2725.0,6.0,5.0,7619.965318710408,2011.0,2.0,3.7,5.93,1048,15,2595.0,59,431100.0
H01100,2950.0,2.0,1.0,7844.099829079167,1978.0,3.0,4.4,23.15,1034,5,3184.0,92,366100.0
H01101,2899.0,1.0,1.0,13737.562755195455,2012.0,1.0,,5.21,1023,6,2979.0,72,443800.0
H01102,5102.0,4.0,3.0,9015.567507908316,1994.0,1.0,6.4,13.75,1035,11,1893.0,4,613900.0
H01103,1338.0,6.0,5.0,6675.097679916053,1986.0,1.0,9.7,1.03,1032,13,1107.0,17,389300.0
H01104,2101.0,6.0,5.0,5548.058662742705,1963.0,1.0,7.5,4.52,1031,3,953.0,74,401900.0
H01105,1486.0,1.0,2.0,5446.702127277888,1968.0,1.0,4.9,0.5,1029,34,3623.0,73,276300.0
H01106,1796.0,2.0,3.0,8760.969861027635,1952.0,0.0,5.2,1.02,1046,22,2220.0,39,309300.0
H01107,5044.0,1.0,2.0,7156.850852823885,1983.0,1.0,9.0,2.05,1016,27,3316.0,95,700700.0
H01108,5209.0,2.0,1.0,24518.161772613807,1963.0,1.0,8.5,6.22,1022,27,1583.0,88,700900.0
H01109,818.0,4.0,4.0,2746.5849102354405,1964.0,1.0,6.6,23.28,1013,38,1772.0,74,153500.0
H01110,3697.0,2.0,3.0,14332.189994002634,1943.0,2.0,5.7,11.55,1028,8,3014.0,75,515100.0
H01111,1740.0,1.0,1.0,,2007.0,1.0,8.5,0.5,1049,15,,78,338200.0
H01112,1543.0,4.0,3.0,4979.063861934674,2018.0,2.0,4.7,1.55,1030,14,732.0,15,339600.0
H01113,2031.0,1.0,1.0,7635.244147506485,1981.0,3.0,7.2,19.21,1011,23,1912.0,70,273400.0
H01114,1552.0,2.0,1.0,4553.164120049592,1985.0,2.0,10.0,40.0,1046,22,779.0,94,205400.0
H01115,3001.0,1.0,2.0,,2017.0,1.0,6.9,10.48,1039,32,2777.0,23,452200.0
H01116,5478.0,1.0,1.0,11655.280314611397,1982.0,1.0,5.1,14.37,1022,23,109.0,2,585800.0
H01117,3473.0,3.0,4.0,15443.363419857598,1992.0,2.0,7.2,8.3,1008,11,3018.0,36,579000.0
H01118,4143.0,6.0,5.0,5514.290628563318,1975.0,2.0,5.7,10.08,1020,23,3391.0,27,527600.0
H01119,3017.0,5.0,5.0,11747.220184492538,1983.0,1.0,4.0,14.1,1040,38,84.0,94,418000.0
H01120,668.0,1.0,2.0,3338.451668688475,1983.0,1.0,7.8,3.74,1029,24,2300.0,45,221100.0
H01121,1012.0,1.0,1.0,1243.1766098281817,1999.0,2.0,8.5,2.47,1010,24,288.0,66,324100.0
H01122,1917.0,3.0,4.0,3473.553381070134,1990.0,1.0,5.9,3.28,1008,9,1314.0,98,326400.0
H01123,1793.0,4.0,3.0,,1982.0,2.0,5.8,15.97,1048,3,1228.0,79,324900.0
H01124,4718.0,5.0,4.0,6737.139678779958,1946.0,0.0,4.8,2.03,1022,10,1896.0,75,622100.0
H01125,4733.0,5.0,4.0,16287.208775641166,2015.0,1.0,6.2,23.22,1034,3,3349.0,96,597700.0
H01126,4785.0,3.0,2.0,18179.173883050684,2014.0,2.0,5.5,3.5,1018,19,1684.0,69,657800.0
H01127,3724.0,2.0,1.0,12791.77660143183,1955.0,1.0,4.7,0.5,1005,35,1453.0,23,486800.0
H01128,3325.0,1.0,1.0,8604.108722671184,1964.0,2.0,9.9,19.85,1021,19,338.0,72,423500.0
H01129,3780.0,1.0,1.0,14551.76289955208,2021.0,1.0,7.3,12.13,1034,26,3239.0,32,507800.0
H01130,2593.0,1.0,1.0,8967.420716991377,1966.0,1.0,7.5,18.92,1017,34,1148.0,33,370500.0
H01131,3883.0,6.0,5.0,7723.369529114622,2008.0,3.0,8.1,5.43,1030,31,1687.0,64,674200.0
H01132,4492.0,2.0,1.0,15002.898474780392,2006.0,1.0,7.9,3.47,1022,27,336.0,32,630100.0
H01133,4338.0,5.0,5.0,19743.311330204935,2012.0,1.0,5.8,13.59,1017,32,1054.0,3,633200.0
H01134,3607.0,4.0,3.0,13468.417113644722,1941.0,3.0,7.0,6.69,1013,13,,99,568300.0
H01135,884.0,4.0,3.0,2645.642031637411,1980.0,2.0,6.0,3.81,1013,18,3287.0,57,280000.0
H01136,4152.0,3.0,2.0,10056.225341433052,1987.0,2.0,7.3,5.12,1013,17,1200.0,67,581100.0
H01137,2396.0,5.0,4.0,3657.1767596872137,2010.0,0.0,7.1,4.29,1036,32,2046.0,81,468600.0
H01138,4243.0,1.0,1.0,9035.821112326923,1958.0,1.0,5.8,0.5,1017,18,3196.0,63,567500.0
H01139,3243.0,1.0,2.0,4029.4588329908183,1965.0,2.0,4.1,3.23,1037,37,1315.0,61,430500.0
H01140,4917.0,3.0,4.0,24335.11061858695,1955.0,1.0,6.8,9.39,1016,9,1076.0,79,656400.0
H01141,2258.0,3.0,3.0,4618.58671616544,2004.0,1.0,6.1,0.5,1017,9,162.0,30,375700.0
H01142,5163.0,4.0,3.0,22182.9770699214,2023.0,2.0,3.1,5.01,1046,29,3314.0,83,682100.0
H01143,4737.0,5.0,5.0,,1951.0,1.0,7.4,5.75,1043,31,404.0,72,666400.0
H01144,2222.0,4.0,3.0,5061.014666809623,1959.0,0.0,8.2,0.5,1020,28,786.0,19,363200.0
H01145,2964.0,2.0,2.0,8267.94110193294,1965.0,0.0,10.0,9.01,1014,14,508.0,15,473200.0
H01146,3203.0,2.0,2.0,7792.071100533131,2014.0,1.0,5.8,24.95,1036,3,2582.0,88,414400.0
H01147,4366.0,5.0,5.0,18484.4786643363,1977.0,2.0,5.5,21.2,1004,14,1331.0,89,605300.0
H01148,3976.0,2.0,1.0,19240.798163023424,1963.0,2.0,4.5,1.52,1023,20,2573.0,99,521000.0
H01149,4774.0,4.0,4.0,21607.69228680677,1967.0,1.0,6.9,0.8,1030,18,2216.0,10,686000.0
H01150,2412.0,4.0,4.0,4302.033297296357,1990.0,1.0,6.9,11.01,1034,37,55.0,89,407700.0
H01151,3073.0,5.0,5.0,12757.304349201202,1972.0,2.0,,27.67,1006,34,1122.0,86,409700.0
H01152,2711.0,5.0,5.0,4777.319511482476,1951.0,1.0,6.2,0.5,1001,31,14.0,76,471100.0
H01153,5056.0,3.0,4.0,23615.80852415634,2008.0,2.0,2.9,3.12,1014,3,239.0,50,699900.0
H01154,2094.0,2.0,2.0,6633.663402310012,1975.0,3.0,8.2,1.61,1006,7,1726.0,51,447800.0
H01155,3476.0,3.0,3.0,8614.390515923427,1961.0,2.0,,3.32,1025,19,966.0,43,464800.0
H01156,1188.0,3.0,4.0,2134.47590516548,2001.0,1.0,6.4,10.75,1046,26,325.0,3,272500.0
H01157,4766.0,2.0,2.0,5933.072034192317,2002.0,3.0,3.9,0.5,1015,28,1491.0,50,603700.0
H01158,2482.0,4.0,3.0,5316.9368465488005,1953.0,0.0,5.5,6.37,1023,13,1649.0,24,355300.0
H01159,2268.0,2.0,2.0,10598.990513383656,1946.0,3.0,6.0,0.83,1011,7,3621.0,20,419500.0
H01160,3456.0,4.0,3.0,14617.48491867271,1943.0,2.0,6.5,0.5,1003,15,2414.0,6,569000.0
H01161,3044.0,5.0,4.0,14870.597776294122,2004.0,2.0,7.4,1.13,1035,32,1434.0,46,605400.0
H01162,4755.0,6.0,5.0,7526.659925142089,1992.0,3.0,9.1,0.5,1013,39,1727.0,5,783700.0
H01163,3203.0,1.0,2.0,11051.244358704904,2006.0,2.0,7.8,9.38,1027,37,325.0,85,490600.0
H01164,3133.0,5.0,5.0,6821.079253526007,1992.0,1.0,8.2,2.56,1034,24,1411.0,89,548100.0
H01165,1114.0,1.0,1.0,3635.1808288757547,1973.0,1.0,9.1,3.67,1042,6,2121.0,80,232000.0
H01166,707.0,3.0,3.0,1709.3340955547785,1989.0,2.0,7.5,2.96,1010,38,76.0,30,301400.0
H01167,2552.0,2.0,1.0,5811.335520039983,2000.0,2.0,6.4,2.49,1029,8,3356.0,17,403100.0
H01168,5491.0,1.0,2.0,18562.941302984844,1973.0,1.0,8.3,17.3,1045,12,1880.0,50,691700.0
H01169,5094.0,2.0,1.0,9661.326322941066,2016.0,2.0,8.4,5.54,1024,39,2871.0,67,712900.0
H01170,3682.0,1.0,2.0,10982.32739673907,2015.0,2.0,7.7,5.52,1002,21,1005.0,3,525600.0
H01171,3691.0,5.0,5.0,13557.362667054622,2007.0,1.0,3.9,6.43,1013,10,,85,519200.0
H01172,2518.0,1.0,2.0,4248.097349042342,2023.0,0.0,5.0,1.12,1039,21,1339.0,44,407600.0
H01173,1469.0,3.0,2.0,,1972.0,1.0,6.0,4.35,1039,5,,82,295300.0
H01174,641.0,5.0,5.0,2001.0442229303571,1949.0,0.0,7.9,8.07,1016,14,1905.0,8,224800.0
H01175,2260.0,6.0,5.0,9750.10622254273,1980.0,0.0,6.5,8.66,1010,38,2323.0,43,409200.0
H01176,2150.0,6.0,5.0,7922.407368174087,2002.0,1.0,8.5,3.08,1015,14,743.0,46,507900.0
H01177,1538.0,1.0,2.0,5995.129500881045,2005.0,0.0,8.9,0.9,1012,36,3631.0,5,366600.0
H01178,1869.0,6.0,5.0,7328.905169119334,1972.0,1.0,8.7,4.31,1037,23,,71,399200.0
H01179,721.0,4.0,3.0,3262.7986979690227,1964.0,2.0,8.7,17.34,1042,27,121.0,93,274400.0
H01180,3579.0,2.0,3.0,12639.956637725176,1977.0,1.0,4.6,8.59,1003,29,1605.0,54,494000.0
H01181,5144.0,3.0,4.0,11611.166308128346,2007.0,3.0,,3.09,1037,23,3047.0,40,749000.0
H01182,3984.0,6.0,5.0,6287.296385268729,1945.0,3.0,5.4,35.76,1037,4,3362.0,63,435200.0
H01183,2796.0,3.0,2.0,9796.491581533863,1967.0,2.0,3.5,7.51,1031,37,3128.0,36,403800.0
H01184,2659.0,2.0,3.0,3861.241999858705,1959.0,3.0,6.0,31.66,1043,20,2018.0,36,322000.0
H01185,2106.0,6.0,5.0,4458.223235180972,2007.0,2.0,8.9,5.15,1002,27,3345.0,76,446100.0
H01186,1297.0,6.0,5.0,1855.6014300289821,1979.0,1.0,7.3,1.48,1035,23,1795.0,59,349000.0
H01187,3532.0,6.0,5.0,11605.349664610541,1947.0,2.0,10.0,2.79,1007,27,1745.0,27,716900.0
H01188,3375.0,6.0,5.0,6106.336452392282,1961.0,1.0,6.8,13.16,1044,16,659.0,41,500600.0
H01189,635.0,6.0,5.0,2234.9128617929705,1943.0,2.0,10.0,6.63,1025,34,2875.0,83,299500.0
H01190,2636.0,3.0,2.0,11085.13784283118,1979.0,2.0,6.8,1.42,1005,11,1153.0,53,430700.0
H01191,1962.0,2.0,1.0,8482.013901786697,2023.0,0.0,6.5,17.45,1037,27,712.0,8,330800.0
H01192,1434.0,4.0,5.0,3407.5644845435595,1987.0,1.0,4.2,2.36,1037,24,1348.0,85,322300.0
H01193,4044.0,2.0,2.0,13288.694094822858,2013.0,3.0,8.5,14.96,1023,21,2201.0,74,631900.0
H01194,3176.0,3.0,2.0,10606.064261330248,2002.0,1.0,,0.5,1016,3,985.0,27,490500.0
